age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
30.0,204221.1,10.0,0.0,0.0,40.0,,Some-college,Married-civ-spouse,,Husband,White,Male,United-States,<=50K
90.0,257624.67,1.0,0.0,0.0,1.0,,7th-8th,Widowed,,Not-in-family,White,Female,United-States,<=50K
26.0,1484705.0,10.0,0.0,0.0,50.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
33.0,13492.0,13.0,0.0,0.0,50.0,Local-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
61.0,247048.3,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
32.0,253114.44,13.0,15024.0,0.0,60.0,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
23.0,198208.17,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
43.0,306178.2,10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,Mexico,<=50K
58.0,258335.34,13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
37.0,166822.45,1.0,0.0,0.0,40.0,,9th,Divorced,,Not-in-family,White,Female,United-States,<=50K
20.0,102811.36,9.0,0.0,3770.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
31.0,289671.97,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,England,<=50K
54.0,1484705.0,14.0,0.0,3770.0,50.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
39.0,205561.47,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,United-States,<=50K
46.0,205275.81,9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
40.0,156295.88,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
46.0,216509.17,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43.0,102227.17,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
20.0,137535.34,7.0,0.0,0.0,99.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Own-child,White,Male,Hong,<=50K
51.0,133334.48,13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
33.0,248729.67,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
44.0,174857.23,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37.0,191913.03,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
26.0,127919.055,9.0,0.0,3770.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
31.0,169135.48,10.0,7575.011,0.0,40.0,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,United-States,<=50K
51.545517,197891.48,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
42.0,76701.05,10.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
20.0,13492.0,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,United-States,<=50K
29.0,403356.06,9.0,15024.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Mexico,<=50K
57.0,176185.28,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Male,Philippines,<=50K
25.0,1484705.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
27.0,263261.78,10.0,0.0,0.0,35.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
44.0,156089.0,9.0,0.0,0.0,30.0,,9th,Married-civ-spouse,,Husband,White,Male,United-States,<=50K
29.0,114914.17,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
33.0,257591.39,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,,<=50K
28.0,108929.08,13.0,0.0,0.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
40.0,13492.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
90.0,215716.19,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
45.0,161815.86,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K
37.0,58504.273,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
44.0,114381.13,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
29.0,1484705.0,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
48.0,234791.73,1.0,99999.0,0.0,40.0,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Female,England,>50K
45.0,187536.12,9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Tech-support,Not-in-family,White,Female,United-States,<=50K
54.0,243388.72,13.0,14289.1455,0.0,40.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
55.0,165917.8,10.0,3137.0,0.0,40.0,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,United-States,>50K
47.0,187338.08,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
41.0,52399.984,9.0,0.0,0.0,60.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
23.0,219950.36,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,<=50K
40.0,106638.195,14.0,0.0,0.0,40.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,,<=50K
46.0,207230.77,9.0,0.0,3770.0,40.0,,HS-grad,Married-spouse-absent,,Not-in-family,White,Male,United-States,<=50K
34.0,178330.61,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
32.0,219034.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K
26.0,155739.75,9.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
38.0,194672.28,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
37.0,200614.27,11.0,0.0,0.0,53.529488,State-gov,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Male,United-States,>50K
29.0,170192.84,13.0,0.0,3770.0,40.0,Private,Assoc-acdm,Never-married,Exec-managerial,Unmarried,White,Female,United-States,<=50K
58.0,140590.25,13.0,0.0,0.0,40.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
33.0,302850.78,9.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
52.0,13492.0,9.0,0.0,0.0,52.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37.0,155946.84,10.0,0.0,0.0,1.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
22.0,173821.6,7.0,0.0,0.0,1.0,,11th,Never-married,,Own-child,White,Male,United-States,<=50K
47.0,201380.25,10.0,0.0,0.0,40.0,Federal-gov,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
36.0,184893.42,13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
33.0,150126.66,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
21.0,199472.36,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
28.0,178050.95,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
33.0,13492.0,10.0,0.0,0.0,50.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
44.0,404485.72,13.0,0.0,0.0,99.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
49.0,264221.28,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
29.0,235147.1,12.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Never-married,Protective-serv,Unmarried,White,Female,United-States,<=50K
44.0,257852.19,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,United-States,<=50K
31.0,201763.45,1.0,99999.0,0.0,16.0,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
30.0,1484705.0,11.0,0.0,0.0,56.0,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
39.0,95866.48,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Adm-clerical,Own-child,White,Female,United-States,<=50K
49.0,83072.19,12.0,0.0,0.0,1.0,,Assoc-acdm,Married-civ-spouse,,Husband,White,Male,United-States,<=50K
51.0,13492.0,13.0,0.0,0.0,44.0,Local-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
42.0,264853.56,9.0,0.0,0.0,25.890244,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,,<=50K
30.0,270948.28,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
18.0,151661.95,9.0,0.0,0.0,30.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
39.0,136166.06,14.0,99999.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
34.0,1484705.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,Black,Female,United-States,<=50K
21.0,210141.92,12.0,0.0,0.0,40.0,,Assoc-acdm,Never-married,,Unmarried,White,Female,United-States,<=50K
21.0,206584.33,6.0,0.0,0.0,40.0,Private,11th,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
32.0,181654.72,10.0,8084.19,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
23.0,1484705.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
43.0,251972.06,10.0,0.0,0.0,35.0,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
36.9408,128696.78,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
38.0,177112.1,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
35.0,130616.195,13.0,0.0,0.0,48.0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,United-States,>50K
42.0,297065.47,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K
23.0,114452.055,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,<=50K
27.0,163729.62,1.0,0.0,0.0,40.0,Private,11th,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
37.0,174181.17,11.0,0.0,0.0,40.0,Federal-gov,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,United-States,>50K
40.0,112623.35,13.0,0.0,0.0,55.0,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
33.0,13492.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
36.0,307871.03,10.0,0.0,0.0,40.0,State-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
41.0,130039.016,9.0,0.0,1641.16,50.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,>50K
59.0,141477.22,16.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
53.0,160299.0,10.0,0.0,0.0,40.0,Private,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
38.0,193217.95,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
32.0,184259.38,7.0,0.0,0.0,48.0,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
31.0,296649.97,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,>50K
40.0,29375.746,13.0,0.0,0.0,99.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K
25.358404,184641.14,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
17.0,150617.83,9.0,0.0,0.0,40.0,State-gov,11th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
29.655554,289787.56,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,Male,United-States,<=50K
38.0,182147.98,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
54.0,187773.75,9.0,0.0,0.0,40.0,Private,12th,Married-civ-spouse,Other-service,Husband,White,Male,,<=50K
23.0,13492.0,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
24.0,33594.504,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
28.0,147080.61,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
47.0,143532.86,11.0,0.0,0.0,50.0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
21.25114,210869.4,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,<=50K
37.0,266888.9,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
54.0,200678.14,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
21.0,183022.5,10.0,0.0,0.0,40.0,Local-gov,Some-college,Never-married,,Not-in-family,White,Male,United-States,<=50K
32.0,222015.77,10.0,0.0,3770.0,40.0,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K
17.0,330429.25,4.0,0.0,0.0,40.0,,11th,Never-married,,Not-in-family,White,Female,United-States,<=50K
41.0,171344.08,1.0,0.0,0.0,40.0,Self-emp-not-inc,1st-4th,Separated,Craft-repair,Not-in-family,White,Male,Yugoslavia,<=50K
33.0,274594.28,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,<=50K
39.0,261960.03,10.0,0.0,0.0,70.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
53.0,109952.13,13.0,25495.992,0.0,1.0,,Bachelors,Married-civ-spouse,,Husband,White,Male,United-States,>50K
46.0,207329.67,13.0,15024.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,China,>50K
57.0,172551.2,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
70.0,254721.75,9.0,7688.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
33.0,158040.31,9.0,7688.0,0.0,40.0,Private,12th,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
34.0,108183.82,10.0,0.0,0.0,50.0,Private,Some-college,Never-married,Exec-managerial,Other-relative,White,Male,United-States,>50K
18.0,245230.27,1.0,0.0,0.0,40.0,Private,1st-4th,Never-married,Sales,Other-relative,White,Male,Mexico,<=50K
55.0,145209.52,13.0,0.0,0.0,50.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,,>50K
29.0,157973.25,9.0,0.0,0.0,50.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
25.0,173470.75,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
40.0,176803.02,9.0,99999.0,0.0,40.0,Self-emp-not-inc,11th,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
26.0,124581.34,9.0,0.0,0.0,35.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
63.0,174689.72,13.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,United-States,>50K
35.0,463975.6,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
53.0,192631.11,13.0,15024.0,0.0,45.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
21.0,140214.95,13.0,0.0,0.0,50.0,Local-gov,Bachelors,Never-married,Protective-serv,Own-child,White,Female,United-States,<=50K
39.0,217948.19,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
32.0,185497.83,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
42.0,259502.97,13.0,15024.0,0.0,50.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,Canada,>50K
66.83231,126672.08,9.0,0.0,0.0,1.0,,HS-grad,Widowed,,Not-in-family,White,Male,United-States,<=50K
42.0,204051.84,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
27.0,91109.836,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Female,United-States,<=50K
42.0,164337.61,10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
36.0,172215.28,13.0,0.0,0.0,40.0,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,<=50K
23.0,257929.97,9.0,0.0,0.0,8.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
17.0,13492.0,1.0,0.0,0.0,1.0,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
52.0,209086.88,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
26.0,269202.5,10.0,0.0,0.0,24.0,Private,Some-college,Separated,Sales,Unmarried,White,Female,United-States,<=50K
30.0,169786.16,7.0,0.0,0.0,30.0,Private,11th,Never-married,Exec-managerial,Unmarried,White,Female,United-States,<=50K
34.0,170210.58,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
27.0,139262.34,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
54.0,468082.88,9.0,0.0,0.0,50.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,>50K
37.0,188076.53,16.0,5178.0,0.0,8.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,China,>50K
90.0,228168.36,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
90.0,134004.95,10.0,0.0,0.0,40.0,Private,Assoc-acdm,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,India,>50K
19.0,248773.75,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
49.0,153508.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,,>50K
41.0,260320.5,13.0,99999.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
33.0,13492.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,United-States,<=50K
31.0,175956.73,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Female,Ireland,<=50K
50.0,295733.9,9.0,0.0,0.0,48.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
17.0,174333.2,9.0,0.0,0.0,40.0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
41.0,330436.03,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,>50K
48.0,153538.75,13.0,0.0,0.0,50.0,Private,Masters,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
59.0,146438.11,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
19.0,283328.75,9.0,0.0,0.0,40.0,,HS-grad,Never-married,,Other-relative,White,Female,United-States,<=50K
26.0,156424.75,9.0,0.0,0.0,50.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
24.0,100529.11,9.0,0.0,3770.0,40.0,Private,HS-grad,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,United-States,<=50K
52.563683,115843.26,10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
